Invoice_No,Stock_Code,Description,Quantity,Date,Unit_Price,Customer_ID,Country,DayOfWeek,Month,Year,Quarter,DayOfMonth,Total_Revenue,Outlier
549547,22656,VINTAGE BLUE KITCHEN CABINET,1,2011-04-10 11:33:00,125.0,16359.0,United Kingdom,Sunday,4,2011,2,10,125.0,False
C549549,22656,VINTAGE BLUE KITCHEN CABINET,-1,2011-04-10 11:37:00,125.0,16359.0,United Kingdom,Sunday,4,2011,2,10,-125.0,False
C549549,22655,VINTAGE RED KITCHEN CABINET,-1,2011-04-10 11:37:00,125.0,16359.0,United Kingdom,Sunday,4,2011,2,10,-125.0,False
549739,M,Manual,1,2011-04-12 09:35:00,308.82,15935.0,United Kingdom,Tuesday,4,2011,2,12,308.82,True
550163,22826,LOVE SEAT ANTIQUE WHITE METAL,1,2011-04-14 16:26:00,195.0,14154.0,United Kingdom,Thursday,4,2011,2,14,195.0,False
550185,22826,LOVE SEAT ANTIQUE WHITE METAL,1,2011-04-14 18:22:00,195.0,17142.0,United Kingdom,Thursday,4,2011,2,14,195.0,False
550205,DOT,DOTCOM POSTAGE,1,2011-04-15 10:37:00,137.08,Unknown,United Kingdom,Friday,4,2011,2,15,137.08,False
550206,DOT,DOTCOM POSTAGE,1,2011-04-15 10:38:00,155.33,Unknown,United Kingdom,Friday,4,2011,2,15,155.33,False
550207,DOT,DOTCOM POSTAGE,1,2011-04-15 10:38:00,145.46,Unknown,United Kingdom,Friday,4,2011,2,15,145.46,False
550208,DOT,DOTCOM POSTAGE,1,2011-04-15 10:39:00,210.42,Unknown,United Kingdom,Friday,4,2011,2,15,210.42,False
550209,DOT,DOTCOM POSTAGE,1,2011-04-15 10:39:00,164.33,Unknown,United Kingdom,Friday,4,2011,2,15,164.33,False
550210,DOT,DOTCOM POSTAGE,1,2011-04-15 10:40:00,202.42,Unknown,United Kingdom,Friday,4,2011,2,15,202.42,False
550211,DOT,DOTCOM POSTAGE,1,2011-04-15 10:41:00,116.71,Unknown,United Kingdom,Friday,4,2011,2,15,110.92,False
550212,DOT,DOTCOM POSTAGE,1,2011-04-15 10:41:00,116.71,Unknown,United Kingdom,Friday,4,2011,2,15,106.04,False
550213,DOT,DOTCOM POSTAGE,1,2011-04-15 10:42:00,116.71,Unknown,United Kingdom,Friday,4,2011,2,15,105.21,False
550214,DOT,DOTCOM POSTAGE,1,2011-04-15 10:43:00,175.13,Unknown,United Kingdom,Friday,4,2011,2,15,175.13,False
550215,DOT,DOTCOM POSTAGE,1,2011-04-15 10:43:00,213.08,Unknown,United Kingdom,Friday,4,2011,2,15,213.08,False
550354,M,Manual,1,2011-04-18 10:28:00,222.75,13811.0,Germany,Monday,4,2011,2,18,222.75,False
C550355,M,Manual,-1,2011-04-18 10:29:00,222.75,13811.0,Germany,Monday,4,2011,2,18,-222.75,False
550458,DOT,DOTCOM POSTAGE,1,2011-04-18 13:13:00,156.45,Unknown,United Kingdom,Monday,4,2011,2,18,156.45,False
550499,DOT,DOTCOM POSTAGE,1,2011-04-18 15:16:00,148.67,Unknown,United Kingdom,Monday,4,2011,2,18,148.67,False
550500,DOT,DOTCOM POSTAGE,1,2011-04-18 15:26:00,222.02,Unknown,United Kingdom,Monday,4,2011,2,18,222.02,False
C550529,M,Manual,-1,2011-04-19 10:49:00,158.21,18102.0,United Kingdom,Tuesday,4,2011,2,19,-158.21,False
550541,DOT,DOTCOM POSTAGE,1,2011-04-19 11:33:00,187.1,Unknown,United Kingdom,Tuesday,4,2011,2,19,187.1,False
550542,DOT,DOTCOM POSTAGE,1,2011-04-19 11:37:00,176.52,Unknown,United Kingdom,Tuesday,4,2011,2,19,176.52,False
550636,DOT,DOTCOM POSTAGE,1,2011-04-19 15:37:00,149.67,Unknown,United Kingdom,Tuesday,4,2011,2,19,149.67,False
550638,DOT,DOTCOM POSTAGE,1,2011-04-19 15:44:00,192.67,Unknown,United Kingdom,Tuesday,4,2011,2,19,192.67,False
550890,22826,LOVE SEAT ANTIQUE WHITE METAL,1,2011-04-21 12:00:00,195.0,14711.0,United Kingdom,Thursday,4,2011,2,21,195.0,False
C550932,BANK CHARGES,Bank Charges,-1,2011-04-21 15:12:00,475.69,Unknown,United Kingdom,Thursday,4,2011,2,21,-475.69,True
C550933,M,Manual,-1,2011-04-21 15:13:00,600.0,Unknown,United Kingdom,Thursday,4,2011,2,21,-678.03,True
C550935,M,Manual,-1,2011-04-21 15:15:00,194.97,Unknown,United Kingdom,Thursday,4,2011,2,21,-194.97,False
550953,DOT,DOTCOM POSTAGE,1,2011-04-21 16:17:00,283.0,Unknown,United Kingdom,Thursday,4,2011,2,21,283.0,False
550986,DOT,DOTCOM POSTAGE,1,2011-04-21 18:06:00,221.16,Unknown,United Kingdom,Thursday,4,2011,2,21,221.16,False
550987,DOT,DOTCOM POSTAGE,1,2011-04-21 18:10:00,163.83,Unknown,United Kingdom,Thursday,4,2011,2,21,163.83,False
551004,DOT,DOTCOM POSTAGE,1,2011-04-26 09:48:00,176.71,Unknown,United Kingdom,Tuesday,4,2011,2,26,176.71,False
551005,DOT,DOTCOM POSTAGE,1,2011-04-26 09:48:00,172.63,Unknown,United Kingdom,Tuesday,4,2011,2,26,172.63,False
551006,DOT,DOTCOM POSTAGE,1,2011-04-26 09:48:00,138.08,Unknown,United Kingdom,Tuesday,4,2011,2,26,138.08,False
551007,DOT,DOTCOM POSTAGE,1,2011-04-26 09:49:00,125.88,Unknown,United Kingdom,Tuesday,4,2011,2,26,125.88,False
551008,DOT,DOTCOM POSTAGE,1,2011-04-26 09:50:00,122.5,Unknown,United Kingdom,Tuesday,4,2011,2,26,122.5,False
551009,DOT,DOTCOM POSTAGE,1,2011-04-26 09:50:00,264.0,Unknown,United Kingdom,Tuesday,4,2011,2,26,264.0,False
551010,DOT,DOTCOM POSTAGE,1,2011-04-26 09:52:00,119.13,Unknown,United Kingdom,Tuesday,4,2011,2,26,119.13,False
551035,22655,VINTAGE RED KITCHEN CABINET,2,2011-04-26 11:34:00,125.0,15065.0,United Kingdom,Tuesday,4,2011,2,26,250.0,False
551173,DOT,DOTCOM POSTAGE,1,2011-04-26 16:54:00,133.64,Unknown,United Kingdom,Tuesday,4,2011,2,26,133.64,False
551174,DOT,DOTCOM POSTAGE,1,2011-04-26 17:02:00,116.71,Unknown,United Kingdom,Tuesday,4,2011,2,26,111.73,False
C551190,D,Discount,-1,2011-04-27 10:22:00,120.0,17940.0,United Kingdom,Wednesday,4,2011,2,27,-120.0,False
551339,DOT,DOTCOM POSTAGE,1,2011-04-27 17:18:00,116.71,Unknown,United Kingdom,Wednesday,4,2011,2,27,102.5,False
551340,DOT,DOTCOM POSTAGE,1,2011-04-27 17:23:00,181.34,Unknown,United Kingdom,Wednesday,4,2011,2,27,181.34,False
551347,22655,VINTAGE RED KITCHEN CABINET,2,2011-04-28 09:20:00,125.0,15768.0,United Kingdom,Thursday,4,2011,2,28,250.0,False
551393,22656,VINTAGE BLUE KITCHEN CABINET,1,2011-04-28 12:22:00,295.0,14973.0,United Kingdom,Thursday,4,2011,2,28,295.0,True
551393,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2,2011-04-28 12:22:00,145.0,14973.0,United Kingdom,Thursday,4,2011,2,28,290.0,False
551419,M,Manual,1,2011-04-28 13:51:00,400.0,12748.0,United Kingdom,Thursday,4,2011,2,28,400.0,True
551468,DOT,DOTCOM POSTAGE,1,2011-04-28 16:21:00,143.18,Unknown,United Kingdom,Thursday,4,2011,2,28,143.18,False
551559,22823,CHEST NATURAL WOOD 20 DRAWERS,2,2011-05-03 10:42:00,116.71,16133.0,United Kingdom,Tuesday,5,2011,2,3,220.0,False
C551685,POST,POSTAGE,-1,2011-05-03 12:51:00,600.0,16029.0,United Kingdom,Tuesday,5,2011,2,3,-8142.75,True
551697,POST,POSTAGE,1,2011-05-03 13:46:00,600.0,16029.0,United Kingdom,Tuesday,5,2011,2,3,8142.75,True
C551699,M,Manual,-1,2011-05-03 14:12:00,600.0,16029.0,United Kingdom,Tuesday,5,2011,2,3,-6930.0,True
551718,DOT,DOTCOM POSTAGE,1,2011-05-03 16:06:00,160.37,Unknown,United Kingdom,Tuesday,5,2011,2,3,160.37,False
551719,DOT,DOTCOM POSTAGE,1,2011-05-03 16:09:00,178.12,Unknown,United Kingdom,Tuesday,5,2011,2,3,178.12,False
551957,22655,VINTAGE RED KITCHEN CABINET,2,2011-05-05 12:24:00,125.0,16949.0,United Kingdom,Thursday,5,2011,2,5,250.0,False
C552203,M,Manual,-1,2011-05-06 14:56:00,189.44,Unknown,United Kingdom,Friday,5,2011,2,6,-189.44,False
552234,DOT,DOTCOM POSTAGE,1,2011-05-06 16:01:00,174.24,Unknown,United Kingdom,Friday,5,2011,2,6,174.24,False
C552343,M,Manual,-1,2011-05-09 12:09:00,125.0,15521.0,United Kingdom,Monday,5,2011,2,9,-125.0,False
C552455,M,Manual,-1,2011-05-09 14:38:00,587.08,Unknown,United Kingdom,Monday,5,2011,2,9,-587.08,True
C552458,BANK CHARGES,Bank Charges,-1,2011-05-09 14:41:00,440.29,Unknown,United Kingdom,Monday,5,2011,2,9,-440.29,True
C552459,M,Manual,-1,2011-05-09 14:44:00,598.59,Unknown,United Kingdom,Monday,5,2011,2,9,-598.59,True
552493,DOT,DOTCOM POSTAGE,1,2011-05-09 16:21:00,226.61,Unknown,United Kingdom,Monday,5,2011,2,9,226.61,False
552508,DOT,DOTCOM POSTAGE,1,2011-05-09 16:27:00,198.6,Unknown,United Kingdom,Monday,5,2011,2,9,198.6,False
552514,DOT,DOTCOM POSTAGE,1,2011-05-09 16:30:00,205.45,Unknown,United Kingdom,Monday,5,2011,2,9,205.45,False
552520,DOT,DOTCOM POSTAGE,1,2011-05-09 16:34:00,189.84,Unknown,United Kingdom,Monday,5,2011,2,9,189.84,False
552549,M,Manual,1,2011-05-10 10:39:00,334.71,15674.0,United Kingdom,Tuesday,5,2011,2,10,334.71,True
C552553,M,Manual,-1,2011-05-10 10:51:00,334.71,15674.0,United Kingdom,Tuesday,5,2011,2,10,-334.71,True
552560,22826,LOVE SEAT ANTIQUE WHITE METAL,1,2011-05-10 11:48:00,195.0,17581.0,United Kingdom,Tuesday,5,2011,2,10,195.0,False
552648,22826,LOVE SEAT ANTIQUE WHITE METAL,1,2011-05-10 13:40:00,195.0,17581.0,United Kingdom,Tuesday,5,2011,2,10,195.0,False
552660,DOT,DOTCOM POSTAGE,1,2011-05-10 15:03:00,184.92,Unknown,United Kingdom,Tuesday,5,2011,2,10,184.92,False
552662,DOT,DOTCOM POSTAGE,1,2011-05-10 15:04:00,161.88,Unknown,United Kingdom,Tuesday,5,2011,2,10,161.88,False
552663,DOT,DOTCOM POSTAGE,1,2011-05-10 15:04:00,133.17,Unknown,United Kingdom,Tuesday,5,2011,2,10,133.17,False
552665,DOT,DOTCOM POSTAGE,1,2011-05-10 15:05:00,116.71,Unknown,United Kingdom,Tuesday,5,2011,2,10,101.92,False
552666,DOT,DOTCOM POSTAGE,1,2011-05-10 15:05:00,116.71,Unknown,United Kingdom,Tuesday,5,2011,2,10,109.25,False
552667,DOT,DOTCOM POSTAGE,1,2011-05-10 15:05:00,118.38,Unknown,United Kingdom,Tuesday,5,2011,2,10,118.38,False
552668,DOT,DOTCOM POSTAGE,1,2011-05-10 15:05:00,168.63,Unknown,United Kingdom,Tuesday,5,2011,2,10,168.63,False
552670,DOT,DOTCOM POSTAGE,1,2011-05-10 15:06:00,181.83,Unknown,United Kingdom,Tuesday,5,2011,2,10,181.83,False
552671,DOT,DOTCOM POSTAGE,1,2011-05-10 15:06:00,146.29,Unknown,United Kingdom,Tuesday,5,2011,2,10,146.29,False
552672,DOT,DOTCOM POSTAGE,1,2011-05-10 15:06:00,135.67,Unknown,United Kingdom,Tuesday,5,2011,2,10,135.67,False
552674,DOT,DOTCOM POSTAGE,1,2011-05-10 15:07:00,132.29,Unknown,United Kingdom,Tuesday,5,2011,2,10,132.29,False
552675,DOT,DOTCOM POSTAGE,1,2011-05-10 15:07:00,166.88,Unknown,United Kingdom,Tuesday,5,2011,2,10,166.88,False
552676,DOT,DOTCOM POSTAGE,1,2011-05-10 15:07:00,202.29,Unknown,United Kingdom,Tuesday,5,2011,2,10,202.29,False
552677,DOT,DOTCOM POSTAGE,1,2011-05-10 15:07:00,202.96,Unknown,United Kingdom,Tuesday,5,2011,2,10,202.96,False
552678,DOT,DOTCOM POSTAGE,1,2011-05-10 15:08:00,201.5,Unknown,United Kingdom,Tuesday,5,2011,2,10,201.5,False
552681,DOT,DOTCOM POSTAGE,1,2011-05-10 15:08:00,166.08,Unknown,United Kingdom,Tuesday,5,2011,2,10,166.08,False
552683,DOT,DOTCOM POSTAGE,1,2011-05-10 15:09:00,131.42,Unknown,United Kingdom,Tuesday,5,2011,2,10,131.42,False
552684,DOT,DOTCOM POSTAGE,1,2011-05-10 15:09:00,161.96,Unknown,United Kingdom,Tuesday,5,2011,2,10,161.96,False
552687,DOT,DOTCOM POSTAGE,1,2011-05-10 15:09:00,246.5,Unknown,United Kingdom,Tuesday,5,2011,2,10,246.5,False
552702,DOT,DOTCOM POSTAGE,1,2011-05-10 16:00:00,120.92,Unknown,United Kingdom,Tuesday,5,2011,2,10,120.92,False
552857,DOT,DOTCOM POSTAGE,1,2011-05-11 15:34:00,175.69,Unknown,United Kingdom,Wednesday,5,2011,2,11,175.69,False
C552876,M,Manual,-1,2011-05-12 09:48:00,600.0,13235.0,United Kingdom,Thursday,5,2011,2,12,-929.9,True
552980,POST,POSTAGE,1,2011-05-12 14:52:00,523.0,12590.0,Germany,Thursday,5,2011,2,12,523.0,True
553013,DOT,DOTCOM POSTAGE,1,2011-05-12 18:19:00,189.68,Unknown,United Kingdom,Thursday,5,2011,2,12,189.68,False
553018,M,Manual,1,2011-05-12 19:02:00,557.72,12757.0,Portugal,Thursday,5,2011,2,12,557.72,True
C553019,M,Manual,-1,2011-05-12 19:04:00,557.72,12757.0,Portugal,Thursday,5,2011,2,12,-557.72,True
553162,DOT,DOTCOM POSTAGE,1,2011-05-13 15:53:00,152.19,Unknown,United Kingdom,Friday,5,2011,2,13,152.19,False
C553354,AMAZONFEE,AMAZON FEE,-1,2011-05-16 13:54:00,600.0,Unknown,United Kingdom,Monday,5,2011,2,16,-5876.4,True
C553355,AMAZONFEE,AMAZON FEE,-1,2011-05-16 13:58:00,600.0,Unknown,United Kingdom,Monday,5,2011,2,16,-7006.83,True
C553370,M,Manual,-1,2011-05-16 14:30:00,260.7,Unknown,United Kingdom,Monday,5,2011,2,16,-260.7,False
C553372,M,Manual,-1,2011-05-16 14:37:00,293.08,Unknown,United Kingdom,Monday,5,2011,2,16,-293.08,False
C553373,M,Manual,-1,2011-05-16 14:48:00,233.37,Unknown,United Kingdom,Monday,5,2011,2,16,-233.37,False
C553376,M,Manual,-1,2011-05-16 14:56:00,273.79,Unknown,United Kingdom,Monday,5,2011,2,16,-273.79,False
C553378,M,Manual,-1,2011-05-16 15:02:00,269.7,Unknown,United Kingdom,Monday,5,2011,2,16,-269.7,False
553380,22826,LOVE SEAT ANTIQUE WHITE METAL,1,2011-05-16 15:29:00,195.0,17190.0,United Kingdom,Monday,5,2011,2,16,195.0,False
553387,DOT,DOTCOM POSTAGE,1,2011-05-16 16:33:00,182.67,Unknown,United Kingdom,Monday,5,2011,2,16,182.67,False
553389,DOT,DOTCOM POSTAGE,1,2011-05-16 16:37:00,116.71,Unknown,United Kingdom,Monday,5,2011,2,16,113.99,False
C553513,S,SAMPLES,-1,2011-05-17 13:58:00,116.71,Unknown,United Kingdom,Tuesday,5,2011,2,17,-103.58,False
553521,M,Manual,1,2011-05-17 14:35:00,452.45,Unknown,United Kingdom,Tuesday,5,2011,2,17,452.45,True
553539,M,Manual,1,2011-05-17 15:27:00,465.87,Unknown,United Kingdom,Tuesday,5,2011,2,17,465.87,True
553541,DOT,DOTCOM POSTAGE,1,2011-05-17 15:33:00,248.13,Unknown,United Kingdom,Tuesday,5,2011,2,17,248.13,False
553542,DOT,DOTCOM POSTAGE,1,2011-05-17 15:34:00,204.63,Unknown,United Kingdom,Tuesday,5,2011,2,17,204.63,False
553543,DOT,DOTCOM POSTAGE,1,2011-05-17 15:35:00,154.5,Unknown,United Kingdom,Tuesday,5,2011,2,17,154.5,False
553544,DOT,DOTCOM POSTAGE,1,2011-05-17 15:36:00,124.08,Unknown,United Kingdom,Tuesday,5,2011,2,17,124.08,False
553545,DOT,DOTCOM POSTAGE,1,2011-05-17 15:37:00,116.71,Unknown,United Kingdom,Tuesday,5,2011,2,17,105.96,False
553549,DOT,DOTCOM POSTAGE,1,2011-05-17 16:09:00,179.67,Unknown,United Kingdom,Tuesday,5,2011,2,17,179.67,False
553559,M,Manual,1,2011-05-17 17:12:00,293.0,14931.0,Channel Islands,Tuesday,5,2011,2,17,293.0,False
C553560,M,Manual,-1,2011-05-17 17:14:00,293.0,14931.0,Channel Islands,Tuesday,5,2011,2,17,-293.0,False
C553564,22826,LOVE SEAT ANTIQUE WHITE METAL,-1,2011-05-17 17:43:00,195.0,17581.0,United Kingdom,Tuesday,5,2011,2,17,-195.0,False
553718,DOT,DOTCOM POSTAGE,1,2011-05-18 16:14:00,176.8,Unknown,United Kingdom,Wednesday,5,2011,2,18,176.8,False
553766,DOT,DOTCOM POSTAGE,1,2011-05-19 10:44:00,205.5,Unknown,United Kingdom,Thursday,5,2011,2,19,205.5,False
553767,DOT,DOTCOM POSTAGE,1,2011-05-19 10:46:00,162.75,Unknown,United Kingdom,Thursday,5,2011,2,19,162.75,False
553768,DOT,DOTCOM POSTAGE,1,2011-05-19 10:47:00,236.46,Unknown,United Kingdom,Thursday,5,2011,2,19,236.46,False
553890,DOT,DOTCOM POSTAGE,1,2011-05-19 16:32:00,167.03,Unknown,United Kingdom,Thursday,5,2011,2,19,167.03,False
554054,DOT,DOTCOM POSTAGE,1,2011-05-20 15:29:00,124.27,Unknown,United Kingdom,Friday,5,2011,2,20,124.27,False
554084,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2,2011-05-22 11:52:00,145.0,12909.0,United Kingdom,Sunday,5,2011,2,22,290.0,False
C554154,M,Manual,-1,2011-05-23 11:24:00,600.0,12757.0,Portugal,Monday,5,2011,2,23,-1241.98,True
554155,M,Manual,1,2011-05-23 11:26:00,600.0,12757.0,Portugal,Monday,5,2011,2,23,1241.98,True
554285,DOT,DOTCOM POSTAGE,1,2011-05-23 14:15:00,156.92,Unknown,United Kingdom,Monday,5,2011,2,23,156.92,False
554293,DOT,DOTCOM POSTAGE,1,2011-05-23 14:19:00,159.63,Unknown,United Kingdom,Monday,5,2011,2,23,159.63,False
554301,M,Manual,1,2011-05-23 14:46:00,600.0,12757.0,Portugal,Monday,5,2011,2,23,1241.98,True
C554302,M,Manual,-1,2011-05-23 14:50:00,600.0,12757.0,Portugal,Monday,5,2011,2,23,-1241.98,True
554305,M,Manual,1,2011-05-23 14:58:00,557.72,12757.0,Portugal,Monday,5,2011,2,23,557.72,True
C554308,M,Manual,-1,2011-05-23 15:00:00,557.72,12757.0,Portugal,Monday,5,2011,2,23,-557.72,True
554310,DOT,DOTCOM POSTAGE,1,2011-05-23 15:25:00,249.91,Unknown,United Kingdom,Monday,5,2011,2,23,249.91,False
554348,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,2011-05-24 08:49:00,165.0,13523.0,United Kingdom,Tuesday,5,2011,2,24,165.0,False
554348,22828,REGENCY MIRROR WITH SHUTTERS,1,2011-05-24 08:49:00,165.0,13523.0,United Kingdom,Tuesday,5,2011,2,24,165.0,False
554511,DOT,DOTCOM POSTAGE,1,2011-05-24 15:52:00,162.67,Unknown,United Kingdom,Tuesday,5,2011,2,24,162.67,False
554512,DOT,DOTCOM POSTAGE,1,2011-05-24 15:54:00,194.12,Unknown,United Kingdom,Tuesday,5,2011,2,24,194.12,False
554514,DOT,DOTCOM POSTAGE,1,2011-05-24 15:58:00,214.29,Unknown,United Kingdom,Tuesday,5,2011,2,24,214.29,False
C554544,M,Manual,-1,2011-05-25 09:34:00,116.71,Unknown,United Kingdom,Wednesday,5,2011,2,25,-102.64,False
554694,DOT,DOTCOM POSTAGE,1,2011-05-25 17:06:00,202.77,Unknown,United Kingdom,Wednesday,5,2011,2,25,202.77,False
554714,DOT,DOTCOM POSTAGE,1,2011-05-26 10:44:00,155.25,Unknown,United Kingdom,Thursday,5,2011,2,26,155.25,False
554810,22656,VINTAGE BLUE KITCHEN CABINET,1,2011-05-26 13:16:00,125.0,14816.0,United Kingdom,Thursday,5,2011,2,26,125.0,False
554810,22655,VINTAGE RED KITCHEN CABINET,1,2011-05-26 13:16:00,125.0,14816.0,United Kingdom,Thursday,5,2011,2,26,125.0,False
554836,22655,VINTAGE RED KITCHEN CABINET,1,2011-05-26 16:25:00,295.0,13015.0,United Kingdom,Thursday,5,2011,2,26,295.0,True
554958,DOT,DOTCOM POSTAGE,1,2011-05-27 15:17:00,167.88,Unknown,United Kingdom,Friday,5,2011,2,27,167.88,False
554960,DOT,DOTCOM POSTAGE,1,2011-05-27 15:18:00,148.75,Unknown,United Kingdom,Friday,5,2011,2,27,148.75,False
554961,DOT,DOTCOM POSTAGE,1,2011-05-27 15:19:00,164.29,Unknown,United Kingdom,Friday,5,2011,2,27,164.29,False
555149,DOT,DOTCOM POSTAGE,1,2011-05-31 15:49:00,154.01,Unknown,United Kingdom,Tuesday,5,2011,2,31,154.01,False
555150,DOT,DOTCOM POSTAGE,1,2011-05-31 15:53:00,183.55,Unknown,United Kingdom,Tuesday,5,2011,2,31,183.55,False
555275,DOT,DOTCOM POSTAGE,1,2011-06-01 17:18:00,205.29,Unknown,United Kingdom,Wednesday,6,2011,2,1,205.29,False
555276,DOT,DOTCOM POSTAGE,1,2011-06-01 17:28:00,185.88,Unknown,United Kingdom,Wednesday,6,2011,2,1,185.88,False
555277,DOT,DOTCOM POSTAGE,1,2011-06-01 17:30:00,124.87,Unknown,United Kingdom,Wednesday,6,2011,2,1,124.87,False
555324,DOT,DOTCOM POSTAGE,1,2011-06-02 11:02:00,124.08,Unknown,United Kingdom,Thursday,6,2011,2,2,124.08,False
555327,DOT,DOTCOM POSTAGE,1,2011-06-02 11:03:00,158.63,Unknown,United Kingdom,Thursday,6,2011,2,2,158.63,False
555397,DOT,DOTCOM POSTAGE,1,2011-06-02 17:26:00,216.8,Unknown,United Kingdom,Thursday,6,2011,2,2,216.8,False
555510,DOT,DOTCOM POSTAGE,1,2011-06-03 17:09:00,181.45,Unknown,United Kingdom,Friday,6,2011,2,3,181.45,False
555515,22656,VINTAGE BLUE KITCHEN CABINET,1,2011-06-05 10:47:00,125.0,17690.0,United Kingdom,Sunday,6,2011,2,5,125.0,False
555515,22655,VINTAGE RED KITCHEN CABINET,1,2011-06-05 10:47:00,125.0,17690.0,United Kingdom,Sunday,6,2011,2,5,125.0,False
C555599,22826,LOVE SEAT ANTIQUE WHITE METAL,-1,2011-06-06 10:59:00,195.0,17190.0,United Kingdom,Monday,6,2011,2,6,-195.0,False
555722,DOT,DOTCOM POSTAGE,1,2011-06-06 16:06:00,208.89,Unknown,United Kingdom,Monday,6,2011,2,6,208.89,False
555742,22656,VINTAGE BLUE KITCHEN CABINET,2,2011-06-07 10:34:00,125.0,16949.0,United Kingdom,Tuesday,6,2011,2,7,250.0,False
C555889,22656,VINTAGE BLUE KITCHEN CABINET,-1,2011-06-07 16:01:00,125.0,13476.0,United Kingdom,Tuesday,6,2011,2,7,-125.0,False
555923,DOT,DOTCOM POSTAGE,1,2011-06-07 17:09:00,222.18,Unknown,United Kingdom,Tuesday,6,2011,2,7,222.18,False
555924,DOT,DOTCOM POSTAGE,1,2011-06-07 17:12:00,174.78,Unknown,United Kingdom,Tuesday,6,2011,2,7,174.78,False
555925,DOT,DOTCOM POSTAGE,1,2011-06-07 17:13:00,173.59,Unknown,United Kingdom,Tuesday,6,2011,2,7,173.59,False
556070,M,Manual,1,2011-06-08 14:51:00,129.38,17873.0,United Kingdom,Wednesday,6,2011,2,8,129.38,False
556081,DOT,DOTCOM POSTAGE,1,2011-06-08 15:22:00,169.29,Unknown,United Kingdom,Wednesday,6,2011,2,8,169.29,False
556082,DOT,DOTCOM POSTAGE,1,2011-06-08 15:22:00,212.96,Unknown,United Kingdom,Wednesday,6,2011,2,8,212.96,False
556085,DOT,DOTCOM POSTAGE,1,2011-06-08 15:23:00,151.33,Unknown,United Kingdom,Wednesday,6,2011,2,8,151.33,False
556087,DOT,DOTCOM POSTAGE,1,2011-06-08 15:24:00,116.71,Unknown,United Kingdom,Wednesday,6,2011,2,8,110.13,False
556093,DOT,DOTCOM POSTAGE,1,2011-06-08 15:26:00,224.42,Unknown,United Kingdom,Wednesday,6,2011,2,8,224.42,False
556095,DOT,DOTCOM POSTAGE,1,2011-06-08 15:27:00,192.54,Unknown,United Kingdom,Wednesday,6,2011,2,8,192.54,False
556108,DOT,DOTCOM POSTAGE,1,2011-06-08 17:59:00,275.98,Unknown,United Kingdom,Wednesday,6,2011,2,8,275.98,False
556181,22826,LOVE SEAT ANTIQUE WHITE METAL,1,2011-06-09 11:32:00,195.0,15407.0,United Kingdom,Thursday,6,2011,2,9,195.0,False
556237,DOT,DOTCOM POSTAGE,1,2011-06-09 15:34:00,275.34,Unknown,United Kingdom,Thursday,6,2011,2,9,275.34,False
556243,DOT,DOTCOM POSTAGE,1,2011-06-09 16:07:00,237.33,Unknown,United Kingdom,Thursday,6,2011,2,9,237.33,False
C556274,M,Manual,-1,2011-06-09 19:46:00,600.0,15299.0,United Kingdom,Thursday,6,2011,2,9,-600.0,True
556428,DOT,DOTCOM POSTAGE,1,2011-06-10 13:23:00,130.71,Unknown,United Kingdom,Friday,6,2011,2,10,130.71,False
556444,22502,PICNIC BASKET WICKER 60 PIECES,60,2011-06-10 15:28:00,600.0,15098.0,United Kingdom,Friday,6,2011,2,10,38970.0,True
C556445,M,Manual,-1,2011-06-10 15:31:00,600.0,15098.0,United Kingdom,Friday,6,2011,2,10,-38970.0,True
556446,22502,PICNIC BASKET WICKER 60 PIECES,1,2011-06-10 15:33:00,600.0,15098.0,United Kingdom,Friday,6,2011,2,10,649.5,True
556459,DOT,DOTCOM POSTAGE,1,2011-06-10 17:25:00,171.46,Unknown,United Kingdom,Friday,6,2011,2,10,171.46,False
556513,DOT,DOTCOM POSTAGE,1,2011-06-13 10:45:00,116.71,Unknown,United Kingdom,Monday,6,2011,2,13,101.17,False
556636,DOT,DOTCOM POSTAGE,1,2011-06-13 15:30:00,188.54,Unknown,United Kingdom,Monday,6,2011,2,13,188.54,False
C556673,22656,VINTAGE BLUE KITCHEN CABINET,-1,2011-06-13 17:08:00,125.0,16949.0,United Kingdom,Monday,6,2011,2,13,-125.0,False
556812,DOT,DOTCOM POSTAGE,1,2011-06-14 17:25:00,239.67,Unknown,United Kingdom,Tuesday,6,2011,2,14,239.67,False
556813,DOT,DOTCOM POSTAGE,1,2011-06-14 17:28:00,191.78,Unknown,United Kingdom,Tuesday,6,2011,2,14,191.78,False
556825,DOT,DOTCOM POSTAGE,1,2011-06-15 10:24:00,117.42,Unknown,United Kingdom,Wednesday,6,2011,2,15,117.42,False
556826,DOT,DOTCOM POSTAGE,1,2011-06-15 10:25:00,277.0,Unknown,United Kingdom,Wednesday,6,2011,2,15,277.0,False
C556870,M,Manual,-1,2011-06-15 11:47:00,306.6,Unknown,United Kingdom,Wednesday,6,2011,2,15,-306.6,True
C556874,BANK CHARGES,Bank Charges,-1,2011-06-15 11:49:00,464.52,Unknown,United Kingdom,Wednesday,6,2011,2,15,-464.52,True
C556875,M,Manual,-1,2011-06-15 11:51:00,600.0,Unknown,United Kingdom,Wednesday,6,2011,2,15,-702.38,True
