Invoice_No,Stock_Code,Description,Quantity,Date,Unit_Price,Customer_ID,Country,DayOfWeek,Month,Year,Quarter,DayOfMonth,Total_Revenue,Outlier
554813,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-26 13:26:00,12.75,15852.0,United Kingdom,Thursday,5,2011,2,26,12.75,False
554813,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-05-26 13:26:00,12.75,15852.0,United Kingdom,Thursday,5,2011,2,26,12.75,False
554813,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-05-26 13:26:00,12.75,15852.0,United Kingdom,Thursday,5,2011,2,26,25.5,False
554816,21476,STEEL SWEETHEART ROUND TABLE CREAM,4,2011-05-26 14:01:00,14.95,17550.0,United Kingdom,Thursday,5,2011,2,26,59.8,False
554820,22847,BREAD BIN DINER STYLE IVORY,2,2011-05-26 14:09:00,16.95,15622.0,United Kingdom,Thursday,5,2011,2,26,33.9,False
554823,22606,WOODEN SKITTLES GARDEN SET,1,2011-05-26 14:20:00,15.95,16624.0,United Kingdom,Thursday,5,2011,2,26,15.95,False
554824,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2011-05-26 14:21:00,20.79,15785.0,United Kingdom,Thursday,5,2011,2,26,39.95,False
554825,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2011-05-26 14:45:00,20.79,16843.0,United Kingdom,Thursday,5,2011,2,26,39.95,False
554826,22848,BREAD BIN DINER STYLE PINK,1,2011-05-26 14:53:00,16.95,12493.0,France,Thursday,5,2011,2,26,16.95,False
554826,C2,CARRIAGE,2,2011-05-26 14:53:00,18.0,12493.0,France,Thursday,5,2011,2,26,36.0,False
554827,22423,REGENCY CAKESTAND 3 TIER,32,2011-05-26 15:19:00,10.95,14646.0,Netherlands,Thursday,5,2011,2,26,350.4,False
554827,22846,BREAD BIN DINER STYLE RED ,16,2011-05-26 15:19:00,14.95,14646.0,Netherlands,Thursday,5,2011,2,26,239.2,False
554832,22526,WHEELBARROW FOR CHILDREN ,2,2011-05-26 15:30:00,12.75,16092.0,United Kingdom,Thursday,5,2011,2,26,25.5,False
554835,23444,Next Day Carriage,1,2011-05-26 16:11:00,15.0,15241.0,United Kingdom,Thursday,5,2011,2,26,15.0,False
554837,22606,WOODEN SKITTLES GARDEN SET,4,2011-05-26 16:30:00,15.95,14584.0,United Kingdom,Thursday,5,2011,2,26,63.8,False
554840,POST,POSTAGE,2,2011-05-26 17:16:00,18.0,12684.0,France,Thursday,5,2011,2,26,36.0,False
554842,22423,REGENCY CAKESTAND 3 TIER,2,2011-05-26 18:17:00,12.75,14740.0,United Kingdom,Thursday,5,2011,2,26,25.5,False
554842,21843,RED RETROSPOT CAKE STAND,2,2011-05-26 18:17:00,10.95,14740.0,United Kingdom,Thursday,5,2011,2,26,21.9,False
554842,22526,WHEELBARROW FOR CHILDREN ,1,2011-05-26 18:17:00,12.75,14740.0,United Kingdom,Thursday,5,2011,2,26,12.75,False
C554846,22424,ENAMEL BREAD BIN CREAM,-1,2011-05-26 19:55:00,12.75,16700.0,United Kingdom,Thursday,5,2011,2,26,-12.75,False
C554847,22423,REGENCY CAKESTAND 3 TIER,-1,2011-05-26 19:56:00,12.75,12909.0,United Kingdom,Thursday,5,2011,2,26,-12.75,False
C554849,22423,REGENCY CAKESTAND 3 TIER,-3,2011-05-26 19:58:00,10.95,17865.0,United Kingdom,Thursday,5,2011,2,26,-32.849999999999994,False
554861,POST,POSTAGE,5,2011-05-27 10:29:00,18.0,12633.0,Germany,Friday,5,2011,2,27,90.0,False
554865,22424,ENAMEL BREAD BIN CREAM,2,2011-05-27 10:37:00,12.75,14280.0,United Kingdom,Friday,5,2011,2,27,25.5,False
554906,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,2,2011-05-27 11:41:00,12.75,14194.0,United Kingdom,Friday,5,2011,2,27,25.5,False
554917,22849,BREAD BIN DINER STYLE MINT,1,2011-05-27 12:29:00,16.95,15104.0,United Kingdom,Friday,5,2011,2,27,16.95,False
554917,22848,BREAD BIN DINER STYLE PINK,1,2011-05-27 12:29:00,16.95,15104.0,United Kingdom,Friday,5,2011,2,27,16.95,False
554917,21843,RED RETROSPOT CAKE STAND,2,2011-05-27 12:29:00,10.95,15104.0,United Kingdom,Friday,5,2011,2,27,21.9,False
554917,22849,BREAD BIN DINER STYLE MINT,1,2011-05-27 12:29:00,16.95,15104.0,United Kingdom,Friday,5,2011,2,27,16.95,False
554917,22848,BREAD BIN DINER STYLE PINK,1,2011-05-27 12:29:00,16.95,15104.0,United Kingdom,Friday,5,2011,2,27,16.95,False
554917,22847,BREAD BIN DINER STYLE IVORY,1,2011-05-27 12:29:00,16.95,15104.0,United Kingdom,Friday,5,2011,2,27,16.95,False
554917,22846,BREAD BIN DINER STYLE RED ,1,2011-05-27 12:29:00,16.95,15104.0,United Kingdom,Friday,5,2011,2,27,16.95,False
554918,22847,BREAD BIN DINER STYLE IVORY,1,2011-05-27 12:29:00,16.95,17345.0,United Kingdom,Friday,5,2011,2,27,16.95,False
554920,22424,ENAMEL BREAD BIN CREAM,1,2011-05-27 12:41:00,12.75,16275.0,United Kingdom,Friday,5,2011,2,27,12.75,False
554920,22423,REGENCY CAKESTAND 3 TIER,2,2011-05-27 12:41:00,12.75,16275.0,United Kingdom,Friday,5,2011,2,27,25.5,False
554920,23094,LE GRAND TRAY CHIC SET,1,2011-05-27 12:41:00,12.5,16275.0,United Kingdom,Friday,5,2011,2,27,12.5,False
554921,22423,REGENCY CAKESTAND 3 TIER,32,2011-05-27 12:44:00,10.95,13854.0,United Kingdom,Friday,5,2011,2,27,350.4,False
554932,22526,WHEELBARROW FOR CHILDREN ,6,2011-05-27 13:24:00,12.75,12999.0,United Kingdom,Friday,5,2011,2,27,76.5,False
554933,21843,RED RETROSPOT CAKE STAND,1,2011-05-27 13:26:00,10.95,13232.0,United Kingdom,Friday,5,2011,2,27,10.95,False
554935,22424,ENAMEL BREAD BIN CREAM,2,2011-05-27 13:30:00,12.75,14338.0,United Kingdom,Friday,5,2011,2,27,25.5,False
554935,22423,REGENCY CAKESTAND 3 TIER,4,2011-05-27 13:30:00,12.75,14338.0,United Kingdom,Friday,5,2011,2,27,51.0,False
554938,21843,RED RETROSPOT CAKE STAND,2,2011-05-27 13:34:00,10.95,12876.0,Belgium,Friday,5,2011,2,27,21.9,False
554938,22423,REGENCY CAKESTAND 3 TIER,2,2011-05-27 13:34:00,12.75,12876.0,Belgium,Friday,5,2011,2,27,25.5,False
554938,POST,POSTAGE,4,2011-05-27 13:34:00,15.0,12876.0,Belgium,Friday,5,2011,2,27,60.0,False
554940,21843,RED RETROSPOT CAKE STAND,1,2011-05-27 13:49:00,10.95,12494.0,France,Friday,5,2011,2,27,10.95,False
554940,POST,POSTAGE,2,2011-05-27 13:49:00,18.0,12494.0,France,Friday,5,2011,2,27,36.0,False
554946,22526,WHEELBARROW FOR CHILDREN ,1,2011-05-27 14:22:00,12.75,18242.0,United Kingdom,Friday,5,2011,2,27,12.75,False
554946,22606,WOODEN SKITTLES GARDEN SET,1,2011-05-27 14:22:00,15.95,18242.0,United Kingdom,Friday,5,2011,2,27,15.95,False
554956,22112,CHOCOLATE HOT WATER BOTTLE,4,2011-05-27 15:17:00,12.46,Unknown,United Kingdom,Friday,5,2011,2,27,49.84,False
554956,22423,REGENCY CAKESTAND 3 TIER,4,2011-05-27 15:17:00,20.79,Unknown,United Kingdom,Friday,5,2011,2,27,99.84,False
554956,22660,DOORMAT I LOVE LONDON,2,2011-05-27 15:17:00,12.46,Unknown,United Kingdom,Friday,5,2011,2,27,24.92,False
554956,22690,DOORMAT HOME SWEET HOME BLUE ,1,2011-05-27 15:17:00,12.46,Unknown,United Kingdom,Friday,5,2011,2,27,12.46,False
554956,22691,DOORMAT WELCOME SUNRISE,1,2011-05-27 15:17:00,12.46,Unknown,United Kingdom,Friday,5,2011,2,27,12.46,False
554956,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1,2011-05-27 15:17:00,10.79,Unknown,United Kingdom,Friday,5,2011,2,27,10.79,False
554956,23298,SPOTTY BUNTING,7,2011-05-27 15:17:00,10.79,Unknown,United Kingdom,Friday,5,2011,2,27,75.53,False
554956,47566,PARTY BUNTING,143,2011-05-27 15:17:00,10.79,Unknown,United Kingdom,Friday,5,2011,2,27,1542.9699999999998,True
554956,48187,DOORMAT NEW ENGLAND,1,2011-05-27 15:17:00,12.46,Unknown,United Kingdom,Friday,5,2011,2,27,12.46,False
554957,DOT,DOTCOM POSTAGE,1,2011-05-27 15:17:00,20.79,Unknown,United Kingdom,Friday,5,2011,2,27,75.75,False
554957,22366,DOORMAT AIRMAIL ,1,2011-05-27 15:17:00,14.13,Unknown,United Kingdom,Friday,5,2011,2,27,14.13,False
554957,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-27 15:17:00,20.79,Unknown,United Kingdom,Friday,5,2011,2,27,24.96,False
554958,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-05-27 15:17:00,10.79,Unknown,United Kingdom,Friday,5,2011,2,27,10.79,False
554958,22692,DOORMAT WELCOME TO OUR HOME,1,2011-05-27 15:17:00,16.63,Unknown,United Kingdom,Friday,5,2011,2,27,16.63,False
554958,22795,SWEETHEART RECIPE BOOK STAND,1,2011-05-27 15:17:00,13.29,Unknown,United Kingdom,Friday,5,2011,2,27,13.29,False
554958,48185,DOORMAT FAIRY CAKE,2,2011-05-27 15:17:00,14.13,Unknown,United Kingdom,Friday,5,2011,2,27,28.26,False
554959,15056n,EDWARDIAN PARASOL NATURAL,1,2011-05-27 15:18:00,12.46,Unknown,United Kingdom,Friday,5,2011,2,27,12.46,False
554959,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-05-27 15:18:00,19.96,Unknown,United Kingdom,Friday,5,2011,2,27,19.96,False
554959,85014a,BLACK/BLUE POLKADOT UMBRELLA,2,2011-05-27 15:18:00,12.46,Unknown,United Kingdom,Friday,5,2011,2,27,24.92,False
554959,DOT,DOTCOM POSTAGE,1,2011-05-27 15:18:00,20.79,Unknown,United Kingdom,Friday,5,2011,2,27,58.5,False
554960,15056bl,EDWARDIAN PARASOL BLACK,1,2011-05-27 15:18:00,12.46,Unknown,United Kingdom,Friday,5,2011,2,27,12.46,False
554960,21257,VICTORIAN SEWING BOX MEDIUM,1,2011-05-27 15:18:00,15.79,Unknown,United Kingdom,Friday,5,2011,2,27,15.79,False
554960,21359,RELAX LARGE WOOD LETTERS,1,2011-05-27 15:18:00,20.79,Unknown,United Kingdom,Friday,5,2011,2,27,33.29,False
554960,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-05-27 15:18:00,10.79,Unknown,United Kingdom,Friday,5,2011,2,27,10.79,False
554960,22501,PICNIC BASKET WICKER LARGE,1,2011-05-27 15:18:00,20.79,Unknown,United Kingdom,Friday,5,2011,2,27,20.79,False
554960,22502,PICNIC BASKET WICKER SMALL,2,2011-05-27 15:18:00,10.79,Unknown,United Kingdom,Friday,5,2011,2,27,21.58,False
554960,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-05-27 15:18:00,16.63,Unknown,United Kingdom,Friday,5,2011,2,27,16.63,False
554960,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2011-05-27 15:18:00,12.46,Unknown,United Kingdom,Friday,5,2011,2,27,12.46,False
554960,47590b,PINK HAPPY BIRTHDAY BUNTING,2,2011-05-27 15:18:00,10.79,Unknown,United Kingdom,Friday,5,2011,2,27,21.58,False
554960,48185,DOORMAT FAIRY CAKE,1,2011-05-27 15:18:00,14.13,Unknown,United Kingdom,Friday,5,2011,2,27,14.13,False
554960,48194,DOORMAT HEARTS,1,2011-05-27 15:18:00,14.13,Unknown,United Kingdom,Friday,5,2011,2,27,14.13,False
554961,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-05-27 15:19:00,10.79,Unknown,United Kingdom,Friday,5,2011,2,27,10.79,False
554961,22423,REGENCY CAKESTAND 3 TIER,2,2011-05-27 15:19:00,20.79,Unknown,United Kingdom,Friday,5,2011,2,27,49.92,False
554961,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-05-27 15:19:00,16.63,Unknown,United Kingdom,Friday,5,2011,2,27,33.26,False
554963,22847,BREAD BIN DINER STYLE IVORY,2,2011-05-27 15:32:00,16.95,14625.0,United Kingdom,Friday,5,2011,2,27,33.9,False
554964,22423,REGENCY CAKESTAND 3 TIER,2,2011-05-27 15:57:00,12.75,15867.0,United Kingdom,Friday,5,2011,2,27,25.5,False
554969,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-05-27 16:30:00,12.75,14976.0,United Kingdom,Friday,5,2011,2,27,25.5,False
554974,22606,WOODEN SKITTLES GARDEN SET,4,2011-05-27 17:14:00,12.75,14031.0,United Kingdom,Friday,5,2011,2,27,51.0,False
554974,22605,WOODEN CROQUET GARDEN SET,4,2011-05-27 17:14:00,12.75,14031.0,United Kingdom,Friday,5,2011,2,27,51.0,False
554974,22423,REGENCY CAKESTAND 3 TIER,16,2011-05-27 17:14:00,10.95,14031.0,United Kingdom,Friday,5,2011,2,27,175.2,False
554975,22605,WOODEN CROQUET GARDEN SET,1,2011-05-29 10:40:00,14.95,17819.0,United Kingdom,Sunday,5,2011,2,29,14.95,False
554985,22849,BREAD BIN DINER STYLE MINT,1,2011-05-29 12:26:00,16.95,12426.0,Germany,Sunday,5,2011,2,29,16.95,False
554985,POST,POSTAGE,4,2011-05-29 12:26:00,18.0,12426.0,Germany,Sunday,5,2011,2,29,72.0,False
554987,85066,CREAM SWEETHEART MINI CHEST,1,2011-05-29 12:48:00,12.75,14823.0,United Kingdom,Sunday,5,2011,2,29,12.75,False
554991,85066,CREAM SWEETHEART MINI CHEST,1,2011-05-29 14:03:00,12.75,14823.0,United Kingdom,Sunday,5,2011,2,29,12.75,False
554991,21843,RED RETROSPOT CAKE STAND,1,2011-05-29 14:03:00,10.95,14823.0,United Kingdom,Sunday,5,2011,2,29,10.95,False
554998,22423,REGENCY CAKESTAND 3 TIER,3,2011-05-29 15:35:00,12.75,15925.0,United Kingdom,Sunday,5,2011,2,29,38.25,False
554999,21473,SWEETHEART CREAM STEEL TABLE RECT,1,2011-05-29 15:44:00,19.95,15547.0,United Kingdom,Sunday,5,2011,2,29,19.95,False
554999,21476,STEEL SWEETHEART ROUND TABLE CREAM,2,2011-05-29 15:44:00,14.95,15547.0,United Kingdom,Sunday,5,2011,2,29,29.9,False
554999,21843,RED RETROSPOT CAKE STAND,1,2011-05-29 15:44:00,10.95,15547.0,United Kingdom,Sunday,5,2011,2,29,10.95,False
555000,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-05-31 08:03:00,12.75,18232.0,United Kingdom,Tuesday,5,2011,2,31,12.75,False
555003,POST,POSTAGE,1,2011-05-31 09:36:00,15.0,12787.0,Netherlands,Tuesday,5,2011,2,31,15.0,False
555004,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-31 09:37:00,12.75,13549.0,United Kingdom,Tuesday,5,2011,2,31,12.75,False
555008,22423,REGENCY CAKESTAND 3 TIER,16,2011-05-31 10:24:00,10.95,17061.0,United Kingdom,Tuesday,5,2011,2,31,175.2,False
555015,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-31 10:45:00,12.75,16558.0,United Kingdom,Tuesday,5,2011,2,31,12.75,False
555015,23073,GEORGIAN TRINKET BOX,2,2011-05-31 10:45:00,12.5,16558.0,United Kingdom,Tuesday,5,2011,2,31,25.0,False
555015,23007, SPACEBOY BABY GIFT SET,1,2011-05-31 10:45:00,16.95,16558.0,United Kingdom,Tuesday,5,2011,2,31,16.95,False
555017,22782,SET 3 WICKER STORAGE BASKETS ,1,2011-05-31 11:14:00,20.79,16801.0,United Kingdom,Tuesday,5,2011,2,31,24.95,False
555017,22485,SET OF 2 WOODEN MARKET CRATES,3,2011-05-31 11:14:00,12.75,16801.0,United Kingdom,Tuesday,5,2011,2,31,38.25,False
555017,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,4,2011-05-31 11:14:00,12.75,16801.0,United Kingdom,Tuesday,5,2011,2,31,51.0,False
555025,85066,CREAM SWEETHEART MINI CHEST,2,2011-05-31 11:21:00,12.75,17648.0,United Kingdom,Tuesday,5,2011,2,31,25.5,False
555025,21843,RED RETROSPOT CAKE STAND,2,2011-05-31 11:21:00,10.95,17648.0,United Kingdom,Tuesday,5,2011,2,31,21.9,False
C555054,21843,RED RETROSPOT CAKE STAND,-1,2011-05-31 11:32:00,10.95,14903.0,United Kingdom,Tuesday,5,2011,2,31,-10.95,False
555076,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2011-05-31 12:11:00,14.95,13900.0,United Kingdom,Tuesday,5,2011,2,31,14.95,False
555092,22605,WOODEN CROQUET GARDEN SET,1,2011-05-31 13:08:00,14.95,16483.0,United Kingdom,Tuesday,5,2011,2,31,14.95,False
555092,22606,WOODEN SKITTLES GARDEN SET,1,2011-05-31 13:08:00,15.95,16483.0,United Kingdom,Tuesday,5,2011,2,31,15.95,False
555092,85066,CREAM SWEETHEART MINI CHEST,1,2011-05-31 13:08:00,12.75,16483.0,United Kingdom,Tuesday,5,2011,2,31,12.75,False
555095,22423,REGENCY CAKESTAND 3 TIER,16,2011-05-31 13:32:00,10.95,12540.0,Spain,Tuesday,5,2011,2,31,175.2,False
555095,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-05-31 13:32:00,12.75,12540.0,Spain,Tuesday,5,2011,2,31,25.5,False
555095,POST,POSTAGE,7,2011-05-31 13:32:00,20.79,12540.0,Spain,Tuesday,5,2011,2,31,196.0,False
555096,POST,POSTAGE,3,2011-05-31 13:32:00,18.0,12682.0,France,Tuesday,5,2011,2,31,54.0,False
C555100,22848,BREAD BIN DINER STYLE PINK,-1,2011-05-31 13:45:00,16.95,12493.0,France,Tuesday,5,2011,2,31,-16.95,False
555106,POST,POSTAGE,2,2011-05-31 14:14:00,15.0,12790.0,Netherlands,Tuesday,5,2011,2,31,30.0,False
555108,22423,REGENCY CAKESTAND 3 TIER,2,2011-05-31 14:18:00,12.75,18231.0,United Kingdom,Tuesday,5,2011,2,31,25.5,False
555109,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-31 14:19:00,12.75,16023.0,United Kingdom,Tuesday,5,2011,2,31,12.75,False
555109,22605,WOODEN CROQUET GARDEN SET,1,2011-05-31 14:19:00,14.95,16023.0,United Kingdom,Tuesday,5,2011,2,31,14.95,False
555111,22605,WOODEN CROQUET GARDEN SET,1,2011-05-31 14:37:00,14.95,16434.0,United Kingdom,Tuesday,5,2011,2,31,14.95,False
555112,21781,MA CAMPAGNE CUTLERY BOX,1,2011-05-31 14:48:00,14.95,17725.0,United Kingdom,Tuesday,5,2011,2,31,14.95,False
555113,22423,REGENCY CAKESTAND 3 TIER,2,2011-05-31 14:48:00,12.75,18190.0,United Kingdom,Tuesday,5,2011,2,31,25.5,False
555114,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-05-31 14:55:00,12.75,13571.0,United Kingdom,Tuesday,5,2011,2,31,12.75,False
555115,22112,CHOCOLATE HOT WATER BOTTLE,2,2011-05-31 14:58:00,12.46,Unknown,United Kingdom,Tuesday,5,2011,2,31,24.92,False
555115,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-31 14:58:00,20.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,24.96,False
555115,22624,IVORY KITCHEN SCALES,1,2011-05-31 14:58:00,16.63,Unknown,United Kingdom,Tuesday,5,2011,2,31,16.63,False
555115,23298,SPOTTY BUNTING,6,2011-05-31 14:58:00,10.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,64.74,False
555115,47566,PARTY BUNTING,45,2011-05-31 14:58:00,10.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,485.54999999999995,False
555115,48187,DOORMAT NEW ENGLAND,1,2011-05-31 14:58:00,12.46,Unknown,United Kingdom,Tuesday,5,2011,2,31,12.46,False
555115,79321,CHILLI LIGHTS,5,2011-05-31 14:58:00,12.46,Unknown,United Kingdom,Tuesday,5,2011,2,31,62.300000000000004,False
555147,22423,REGENCY CAKESTAND 3 TIER,3,2011-05-31 15:41:00,12.75,13505.0,Switzerland,Tuesday,5,2011,2,31,38.25,False
555147,21843,RED RETROSPOT CAKE STAND,3,2011-05-31 15:41:00,10.95,13505.0,Switzerland,Tuesday,5,2011,2,31,32.849999999999994,False
555147,POST,POSTAGE,4,2011-05-31 15:41:00,20.79,13505.0,Switzerland,Tuesday,5,2011,2,31,160.0,False
555149,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-31 15:49:00,20.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,24.96,False
555149,22502,PICNIC BASKET WICKER SMALL,1,2011-05-31 15:49:00,10.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,10.79,False
555149,22605,WOODEN CROQUET GARDEN SET,1,2011-05-31 15:49:00,20.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,24.96,False
555149,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-05-31 15:49:00,10.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,21.58,False
555149,22838,3 TIER CAKE TIN RED AND CREAM,1,2011-05-31 15:49:00,20.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,29.13,False
555149,47566,PARTY BUNTING,1,2011-05-31 15:49:00,10.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,10.79,False
555149,48129,DOORMAT TOPIARY,1,2011-05-31 15:49:00,15.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,15.79,False
555149,48184,DOORMAT ENGLISH ROSE ,1,2011-05-31 15:49:00,15.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,15.79,False
555149,gift_0001_30,Dotcomgiftshop Gift Voucher £30.00,1,2011-05-31 15:49:00,20.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,25.0,False
555149,15058B,PINK POLKADOT GARDEN PARASOL,1,2011-05-31 15:49:00,10.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,10.79,False
555149,15058C,ICE CREAM DESIGN GARDEN PARASOL,1,2011-05-31 15:49:00,10.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,10.79,False
555149,21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,1,2011-05-31 15:49:00,10.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,10.79,False
555149,21755,LOVE BUILDING BLOCK WORD,1,2011-05-31 15:49:00,12.46,Unknown,United Kingdom,Tuesday,5,2011,2,31,12.46,False
555149,22192,BLUE DINER WALL CLOCK,1,2011-05-31 15:49:00,16.63,Unknown,United Kingdom,Tuesday,5,2011,2,31,16.63,False
555149,22282,12 EGG HOUSE PAINTED WOOD,1,2011-05-31 15:49:00,20.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,24.96,False
555150,15056N,EDWARDIAN PARASOL NATURAL,2,2011-05-31 15:53:00,12.46,Unknown,United Kingdom,Tuesday,5,2011,2,31,24.92,False
555150,15058B,PINK POLKADOT GARDEN PARASOL,4,2011-05-31 15:53:00,10.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,43.16,False
555150,21754,HOME BUILDING BLOCK WORD,1,2011-05-31 15:53:00,11.63,Unknown,United Kingdom,Tuesday,5,2011,2,31,11.63,False
555150,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-05-31 15:53:00,10.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,10.79,False
555150,22424,ENAMEL BREAD BIN CREAM,2,2011-05-31 15:53:00,12.75,Unknown,United Kingdom,Tuesday,5,2011,2,31,25.5,False
555150,22502,PICNIC BASKET WICKER SMALL,1,2011-05-31 15:53:00,10.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,10.79,False
555150,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-05-31 15:53:00,10.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,10.79,False
555150,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,2011-05-31 15:53:00,20.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,29.17,False
555150,22781,GUMBALL MAGAZINE RACK,1,2011-05-31 15:53:00,14.96,Unknown,United Kingdom,Tuesday,5,2011,2,31,14.96,False
555150,22794,SWEETHEART WIRE MAGAZINE RACK,1,2011-05-31 15:53:00,15.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,15.79,False
555150,22838,3 TIER CAKE TIN RED AND CREAM,1,2011-05-31 15:53:00,20.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,29.13,False
555150,22945,CHRISTMAS METAL TAGS ASSORTED ,1,2011-05-31 15:53:00,10.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,10.79,False
555150,23050,RECYCLED ACAPULCO MAT GREEN,1,2011-05-31 15:53:00,16.63,Unknown,United Kingdom,Tuesday,5,2011,2,31,16.63,False
555150,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,2011-05-31 15:53:00,16.63,Unknown,United Kingdom,Tuesday,5,2011,2,31,16.63,False
555150,23053,RECYCLED ACAPULCO MAT PINK,1,2011-05-31 15:53:00,16.63,Unknown,United Kingdom,Tuesday,5,2011,2,31,16.63,False
555150,23110,PARISIENNE KEY CABINET ,2,2011-05-31 15:53:00,12.46,Unknown,United Kingdom,Tuesday,5,2011,2,31,24.92,False
555150,23173,REGENCY TEAPOT ROSES ,1,2011-05-31 15:53:00,19.96,Unknown,United Kingdom,Tuesday,5,2011,2,31,19.96,False
555150,23284,DOORMAT KEEP CALM AND COME IN,1,2011-05-31 15:53:00,16.63,Unknown,United Kingdom,Tuesday,5,2011,2,31,16.63,False
555150,23298,SPOTTY BUNTING,1,2011-05-31 15:53:00,10.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,10.79,False
555150,47566,PARTY BUNTING,2,2011-05-31 15:53:00,10.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,21.58,False
555150,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2011-05-31 15:53:00,20.79,Unknown,United Kingdom,Tuesday,5,2011,2,31,20.79,False
555150,85014B,RED RETROSPOT UMBRELLA,1,2011-05-31 15:53:00,12.46,Unknown,United Kingdom,Tuesday,5,2011,2,31,12.46,False
555156,22847,BREAD BIN DINER STYLE IVORY,1,2011-06-01 07:37:00,16.95,15643.0,United Kingdom,Wednesday,6,2011,2,1,16.95,False
555157,22423,REGENCY CAKESTAND 3 TIER,4,2011-06-01 07:38:00,12.75,15643.0,United Kingdom,Wednesday,6,2011,2,1,51.0,False
555157,22849,BREAD BIN DINER STYLE MINT,1,2011-06-01 07:38:00,16.95,15643.0,United Kingdom,Wednesday,6,2011,2,1,16.95,False
555158,22423,REGENCY CAKESTAND 3 TIER,2,2011-06-01 08:38:00,12.75,14842.0,United Kingdom,Wednesday,6,2011,2,1,25.5,False
555161,POST,POSTAGE,1,2011-06-01 09:26:00,15.0,12423.0,Belgium,Wednesday,6,2011,2,1,15.0,False
555162,23010,CIRCUS PARADE BABY GIFT SET,3,2011-06-01 10:15:00,16.95,12473.0,Germany,Wednesday,6,2011,2,1,50.849999999999994,False
555162,POST,POSTAGE,4,2011-06-01 10:15:00,18.0,12473.0,Germany,Wednesday,6,2011,2,1,72.0,False
C555163,POST,POSTAGE,-2,2011-06-01 10:18:00,18.0,12473.0,Germany,Wednesday,6,2011,2,1,-36.0,False
555164,22848,BREAD BIN DINER STYLE PINK,12,2011-06-01 10:24:00,14.95,14646.0,Netherlands,Wednesday,6,2011,2,1,179.39999999999998,False
